
BSSID, First time seen, Last time seen, channel, Speed, Privacy, Cipher, Authentication, Power, # beacons, # IV, LAN IP, ID-length, ESSID, Key
4E:E1:79:D8:EB:D5, 2023-07-28 11:41:14, 2023-07-28 11:41:15, -63,        4, (not associated) ,
7E:C8:64:10:4D:EE, 2023-07-28 11:41:17, 2023-07-28 11:41:17, -55,        1, (not associated) ,
EE:FF:5F:68:FB:A2, 2023-07-28 11:41:17, 2023-07-28 11:41:17, -69,        1, (not associated) ,
BC:F1:71:D4:E5:2C, 2023-07-28 11:41:18, 2023-07-28 11:55:10, -75,        7, E8:28:C1:DC:0B:B0,
1A:4A:11:83:92:68, 2023-07-28 11:41:20, 2023-07-28 11:41:20, -53,        2, (not associated) ,
BE:3D:A5:5F:15:55, 2023-07-28 11:41:21, 2023-07-28 11:41:22, -49,        5, (not associated) ,
2E:1E:87:6F:AA:29, 2023-07-28 11:41:22, 2023-07-28 11:41:22, -53,        2, (not associated) ,
02:E1:C7:3F:A2:3F, 2023-07-28 11:41:23, 2023-07-28 11:41:24, -43,        2, (not associated) ,
A2:F3:50:DF:B8:A4, 2023-07-28 11:41:23, 2023-07-28 11:41:24, -57,        3, (not associated) ,
5A:31:42:AD:22:45, 2023-07-28 11:41:25, 2023-07-28 11:41:26, -47,        4, (not associated) ,
42:1F:F6:BB:85:BD, 2023-07-28 11:41:27, 2023-07-28 11:41:28, -49,        3, (not associated) ,
9A:37:E3:E5:08:3F, 2023-07-28 11:41:28, 2023-07-28 11:41:29, -53,        4, (not associated) ,
22:0E:64:EB:6F:EB, 2023-07-28 11:41:29, 2023-07-28 11:41:29, -51,        2, (not associated) ,
E6:3D:1C:09:A5:CA, 2023-07-28 11:41:31, 2023-07-28 11:41:32, -49,        3, (not associated) ,
6E:B6:1F:29:64:FB, 2023-07-28 11:41:32, 2023-07-28 11:41:32, -53,        2, (not associated) ,
2A:A3:26:CD:3B:C4, 2023-07-28 11:41:33, 2023-07-28 11:41:35, -39,        7, (not associated) ,
96:84:DA:82:7B:29, 2023-07-28 11:41:34, 2023-07-28 11:41:34, -53,        1, (not associated) ,
56:0B:5D:64:2A:0C, 2023-07-28 11:41:36, 2023-07-28 11:41:36, -61,        1, (not associated) ,
2E:3B:5C:6C:9D:CD, 2023-07-28 11:41:37, 2023-07-28 11:41:37, -57,        1, (not associated) ,
DA:E3:7C:1C:7A:C4, 2023-07-28 11:41:38, 2023-07-28 11:41:38, -55,        4, (not associated) ,
62:DF:A8:4E:A5:E7, 2023-07-28 11:41:39, 2023-07-28 11:41:40, -53,        3, (not associated) ,
92:C6:28:52:03:9D, 2023-07-28 11:41:41, 2023-07-28 11:41:41, -59,        1, (not associated) ,
4A:1D:EA:55:22:EA, 2023-07-28 11:41:41, 2023-07-28 11:41:42, -59,        3, (not associated) ,
26:1A:C7:1E:C3:97, 2023-07-28 11:41:42, 2023-07-28 11:41:43, -57,        4, (not associated) ,
F2:C2:CC:EB:6E:CF, 2023-07-28 11:41:44, 2023-07-28 11:41:45, -53,        7, (not associated) ,
5A:B7:9D:6F:04:0E, 2023-07-28 11:41:45, 2023-07-28 11:41:45, -47,        3, (not associated) ,AndroidShare_1576,AndroidShare_1901,Beeline121
5A:B7:4D:97:78:FC, 2023-07-28 11:41:47, 2023-07-28 11:41:47, -45,        1, (not associated) ,
B2:B1:1D:34:9E:C3, 2023-07-28 11:41:47, 2023-07-28 11:41:47, -37,        2, (not associated) ,
3E:89:6D:F9:6B:AE, 2023-07-28 11:41:47, 2023-07-28 11:41:47, -37,        1, (not associated) ,
66:90:14:C0:07:9F, 2023-07-28 11:41:47, 2023-07-28 11:41:47, -41,        1, (not associated) ,
96:55:0F:BB:95:7C, 2023-07-28 11:41:47, 2023-07-28 11:41:47, -47,        1, (not associated) ,
CE:AE:B9:D6:B7:1E, 2023-07-28 11:41:48, 2023-07-28 11:41:49, -59,        3, (not associated) ,
CE:2E:81:7A:F5:AA, 2023-07-28 11:41:50, 2023-07-28 11:41:50, -53,        2, (not associated) ,
86:41:B1:A9:98:9D, 2023-07-28 11:41:50, 2023-07-28 11:41:50, -63,        1, (not associated) ,
2A:0A:AB:E8:05:96, 2023-07-28 11:41:52, 2023-07-28 11:41:53, -59,        4, (not associated) ,
0A:1B:D9:F0:3A:48, 2023-07-28 11:41:55, 2023-07-28 11:41:56, -63,        4, (not associated) ,
9A:E2:05:79:FC:74, 2023-07-28 11:41:58, 2023-07-28 11:41:58, -39,        2, (not associated) ,
0E:CC:53:8B:81:85, 2023-07-28 11:41:59, 2023-07-28 11:41:59, -63,        3, (not associated) ,
E6:EA:C7:48:2D:84, 2023-07-28 11:41:59, 2023-07-28 11:41:59, -69,        1, (not associated) ,
7E:9B:E7:F5:76:F3, 2023-07-28 11:42:00, 2023-07-28 11:42:01, -53,        4, (not associated) ,
22:D6:88:F2:0C:E1, 2023-07-28 11:42:01, 2023-07-28 11:42:01, -65,        1, (not associated) ,
F2:02:43:22:14:BC, 2023-07-28 11:42:03, 2023-07-28 11:42:03, -53,        2, (not associated) ,
82:A0:23:0A:35:68, 2023-07-28 11:42:04, 2023-07-28 11:42:05, -53,        3, (not associated) ,
02:90:6D:9F:3E:C0, 2023-07-28 11:42:05, 2023-07-28 11:42:06, -53,        2, (not associated) ,
42:CC:45:56:24:1F, 2023-07-28 11:42:07, 2023-07-28 11:42:07, -67,        2, (not associated) ,
EA:30:CB:1A:1A:91, 2023-07-28 11:42:08, 2023-07-28 11:42:09, -55,        2, (not associated) ,
6E:9A:6E:24:DE:53, 2023-07-28 11:42:09, 2023-07-28 11:42:10, -57,        4, (not associated) ,
3A:B9:6A:D9:92:F8, 2023-07-28 11:42:11, 2023-07-28 11:42:11, -61,        1, (not associated) ,
BC:7A:BF:0A:78:5E, 2023-07-28 11:42:11, 2023-07-28 11:48:25, -67,        5, (not associated) ,
FE:41:FA:37:2B:BF, 2023-07-28 11:42:12, 2023-07-28 11:42:12, -61,        2, (not associated) ,
EE:DB:36:7A:FF:4E, 2023-07-28 11:42:13, 2023-07-28 11:42:14, -53,        4, (not associated) ,
8A:64:10:B9:41:49, 2023-07-28 11:42:13, 2023-07-28 11:42:15, -41,       11, (not associated) ,
76:7A:96:45:C0:A8, 2023-07-28 11:42:15, 2023-07-28 11:42:15, -59,        2, (not associated) ,
62:A3:EA:CF:D8:72, 2023-07-28 11:42:16, 2023-07-28 11:42:16, -59,        5, (not associated) ,IT2 Wireless
DA:2D:FE:8E:E0:ED, 2023-07-28 11:42:16, 2023-07-28 11:42:17, -63,        3, (not associated) ,
9E:27:6F:8A:A9:EF, 2023-07-28 11:42:18, 2023-07-28 11:42:19, -61,        2, (not associated) ,
5E:BE:04:48:93:98, 2023-07-28 11:42:20, 2023-07-28 11:42:20, -61,        2, (not associated) ,
C2:66:2F:64:3C:E0, 2023-07-28 11:42:20, 2023-07-28 11:42:20, -55,        3, (not associated) ,
0E:EF:92:C3:EE:EE, 2023-07-28 11:42:22, 2023-07-28 11:42:22, -53,        4, (not associated) ,
8E:FE:AA:54:50:14, 2023-07-28 11:42:22, 2023-07-28 11:42:23, -61,        2, (not associated) ,
72:ED:2E:37:9E:F3, 2023-07-28 11:42:22, 2023-07-28 11:42:22, -49,        1, (not associated) ,
FE:82:42:65:57:52, 2023-07-28 11:42:22, 2023-07-28 11:42:22, -57,        1, (not associated) ,
7A:CE:DD:1E:E4:A1, 2023-07-28 11:42:24, 2023-07-28 11:42:24, -53,        3, (not associated) ,
6E:EE:E8:F8:61:E0, 2023-07-28 11:42:26, 2023-07-28 11:42:26, -61,        4, (not associated) ,
2A:35:12:DA:87:B5, 2023-07-28 11:42:26, 2023-07-28 11:42:26, -41,        2, (not associated) ,
36:E3:B4:C7:1A:5D, 2023-07-28 11:42:26, 2023-07-28 11:42:26, -43,        2, (not associated) ,
9A:E0:47:AC:48:85, 2023-07-28 11:42:27, 2023-07-28 11:42:27, -55,        2, (not associated) ,
0E:95:7D:04:EC:B4, 2023-07-28 11:42:28, 2023-07-28 11:42:28, -63,        1, (not associated) ,
EA:37:73:5C:80:5E, 2023-07-28 11:42:28, 2023-07-28 11:42:29, -55,        4, (not associated) ,
82:FA:0A:C7:F2:DC, 2023-07-28 11:42:29, 2023-07-28 11:42:29, -67,        2, (not associated) ,
82:29:F1:3D:3A:0C, 2023-07-28 11:42:30, 2023-07-28 11:42:31, -53,        3, (not associated) ,
22:E3:6E:86:FF:85, 2023-07-28 11:42:32, 2023-07-28 11:42:33, -57,        5, (not associated) ,
DA:A1:19:90:B9:74, 2023-07-28 11:42:32, 2023-07-28 11:52:28, -69,       28, (not associated) ,MIREA_GUESTS
B2:F2:0B:B3:86:1D, 2023-07-28 11:42:34, 2023-07-28 11:42:35, -41,        4, (not associated) ,
BE:5A:2B:A6:59:BA, 2023-07-28 11:42:35, 2023-07-28 11:42:35, -55,        1, (not associated) ,
5E:89:D2:5D:41:09, 2023-07-28 11:42:35, 2023-07-28 11:42:36, -53,        5, (not associated) ,
E2:5C:F5:3C:0D:8C, 2023-07-28 11:42:36, 2023-07-28 11:42:36, -45,        1, (not associated) ,
CA:A8:E0:61:AC:5E, 2023-07-28 11:42:38, 2023-07-28 11:42:38, -41,        1, (not associated) ,
3A:FA:D1:2D:A5:A7, 2023-07-28 11:42:38, 2023-07-28 11:42:38, -67,        1, (not associated) ,
46:5C:87:D4:49:11, 2023-07-28 11:42:40, 2023-07-28 11:42:40, -65,        3, (not associated) ,
BA:14:5B:6D:B5:02, 2023-07-28 11:42:41, 2023-07-28 11:42:41, -65,        1, (not associated) ,
52:F2:C0:3B:54:53, 2023-07-28 11:42:42, 2023-07-28 11:42:42, -57,        2, (not associated) ,
9E:C0:AE:42:5C:AB, 2023-07-28 11:42:43, 2023-07-28 11:42:43, -55,        3, (not associated) ,
36:56:36:56:0F:67, 2023-07-28 11:42:43, 2023-07-28 11:42:43, -67,        1, (not associated) ,
C2:FC:C6:A0:F0:54, 2023-07-28 11:42:44, 2023-07-28 11:42:44, -63,        1, (not associated) ,GIVC
0E:8D:6F:39:EC:54, 2023-07-28 11:42:44, 2023-07-28 11:42:44, -57,        2, (not associated) ,GIVC
7A:F0:9F:A9:06:43, 2023-07-28 11:42:44, 2023-07-28 11:42:44, -55,        2, (not associated) ,GIVC
EA:59:27:E3:06:F3, 2023-07-28 11:42:44, 2023-07-28 11:42:44, -59,        1, (not associated) ,GIVC
62:B0:02:BE:B3:AE, 2023-07-28 11:42:45, 2023-07-28 11:42:45, -49,        1, (not associated) ,
0E:7C:61:F7:1E:95, 2023-07-28 11:42:45, 2023-07-28 11:42:45, -39,        2, (not associated) ,
A6:C7:4C:62:8A:D3, 2023-07-28 11:42:45, 2023-07-28 11:42:45, -41,        1, (not associated) ,
C6:84:60:63:A6:74, 2023-07-28 11:42:46, 2023-07-28 11:42:47, -59,        3, (not associated) ,
D2:8A:96:F4:3B:97, 2023-07-28 11:42:48, 2023-07-28 11:42:48, -63,        1, (not associated) ,
7A:E9:E5:3E:15:88, 2023-07-28 11:42:48, 2023-07-28 11:42:48, -61,        2, (not associated) ,
A6:CB:29:D6:E8:96, 2023-07-28 11:42:48, 2023-07-28 11:42:48, -67,        2, (not associated) ,
8A:27:AF:9B:75:B1, 2023-07-28 11:42:49, 2023-07-28 11:42:49, -67,        2, (not associated) ,
AA:D0:A3:2B:53:4C, 2023-07-28 11:42:49, 2023-07-28 11:42:49, -59,        1, (not associated) ,
FA:52:A8:03:75:C8, 2023-07-28 11:42:50, 2023-07-28 11:42:50, -63,        1, (not associated) ,
F6:8F:85:83:31:0B, 2023-07-28 11:42:51, 2023-07-28 11:42:52, -59,        3, (not associated) ,
5E:7B:A5:3B:2C:0F, 2023-07-28 11:42:53, 2023-07-28 11:42:53, -59,        3, (not associated) ,
B2:64:22:14:77:B1, 2023-07-28 11:42:53, 2023-07-28 11:42:54, -45,        5, (not associated) ,
B2:61:08:F7:61:A7, 2023-07-28 11:42:55, 2023-07-28 11:42:56, -55,        4, (not associated) ,
F6:A2:AF:D8:F4:73, 2023-07-28 11:42:57, 2023-07-28 11:42:57, -63,        1, (not associated) ,GIVC
66:D5:32:66:C1:D0, 2023-07-28 11:42:57, 2023-07-28 11:42:57, -63,        1, (not associated) ,GIVC
BE:9D:FC:9B:82:48, 2023-07-28 11:42:57, 2023-07-28 11:42:57, -67,        2, (not associated) ,GIVC
52:54:09:E0:79:CE, 2023-07-28 11:42:57, 2023-07-28 11:42:57, -63,        2, (not associated) ,
BA:66:E8:F8:8A:41, 2023-07-28 11:42:59, 2023-07-28 11:42:59, -59,        2, (not associated) ,
4A:49:A3:90:76:01, 2023-07-28 11:43:00, 2023-07-28 11:43:00, -63,        2, (not associated) ,
CA:27:6C:D3:F7:71, 2023-07-28 11:43:01, 2023-07-28 11:43:01, -55,        1, (not associated) ,
06:17:55:6B:FB:87, 2023-07-28 11:43:02, 2023-07-28 11:43:02, -57,        1, (not associated) ,
4A:01:69:48:56:92, 2023-07-28 11:43:02, 2023-07-28 11:43:03, -63,        6, (not associated) ,
F6:BD:51:00:5C:45, 2023-07-28 11:43:03, 2023-07-28 11:43:03, -49,       13, (not associated) ,1
D6:D2:C5:B4:A4:E1, 2023-07-28 11:43:03, 2023-07-28 11:43:04, -49,        3, (not associated) ,
6E:F2:52:92:C3:CC, 2023-07-28 11:43:03, 2023-07-28 11:43:04, -59,        2, (not associated) ,
F6:52:59:15:B8:9A, 2023-07-28 11:43:05, 2023-07-28 11:43:06, -57,        5, (not associated) ,
36:6B:C9:4D:1C:EF, 2023-07-28 11:43:07, 2023-07-28 11:43:07, -55,       17, (not associated) ,1,edeeeèe,it
CE:31:D3:9D:58:40, 2023-07-28 11:43:08, 2023-07-28 11:43:08, -69,        2, (not associated) ,
16:B8:EC:68:B0:C9, 2023-07-28 11:43:09, 2023-07-28 11:43:10, -61,        5, (not associated) ,
1A:97:9E:8A:B5:47, 2023-07-28 11:43:09, 2023-07-28 11:43:09, -63,        6, (not associated) ,
5A:48:60:33:B6:94, 2023-07-28 11:43:09, 2023-07-28 11:43:09, -57,        2, (not associated) ,
CE:DE:5D:0F:DB:F0, 2023-07-28 11:43:10, 2023-07-28 11:43:10, -65,        1, (not associated) ,
FE:E1:A6:81:8A:9C, 2023-07-28 11:43:10, 2023-07-28 11:43:11, -57,        6, (not associated) ,
DE:36:62:9E:78:38, 2023-07-28 11:43:11, 2023-07-28 11:43:11, -63,        1, (not associated) ,
0E:53:DA:4D:12:15, 2023-07-28 11:43:11, 2023-07-28 11:43:11, -63,        1, (not associated) ,
3A:5C:16:3C:06:2F, 2023-07-28 11:43:12, 2023-07-28 11:43:13, -59,        3, (not associated) ,
36:BE:BC:7B:2E:F2, 2023-07-28 11:43:13, 2023-07-28 11:43:14, -47,        9, (not associated) ,
B2:91:34:30:DE:EE, 2023-07-28 11:43:14, 2023-07-28 11:43:14, -57,        1, (not associated) ,
F2:49:95:18:21:B6, 2023-07-28 11:43:14, 2023-07-28 11:43:14, -59,        1, (not associated) ,
46:A7:85:EE:E8:9B, 2023-07-28 11:43:14, 2023-07-28 11:43:14, -55,        1, (not associated) ,
6E:37:5A:67:BA:03, 2023-07-28 11:43:15, 2023-07-28 11:43:15, -63,        1, (not associated) ,
6E:2D:2B:21:7C:92, 2023-07-28 11:43:16, 2023-07-28 11:43:17, -67,        6, (not associated) ,
4E:5B:A8:77:C2:DF, 2023-07-28 11:43:17, 2023-07-28 11:43:17, -55,       30, (not associated) ,1,edeeeèe,it
72:4C:09:A1:C3:E7, 2023-07-28 11:43:17, 2023-07-28 11:43:17, -65,        1, (not associated) ,
9E:3E:93:9D:D0:4E, 2023-07-28 11:43:18, 2023-07-28 11:43:19, -65,        6, (not associated) ,
9A:6E:AC:44:BA:EF, 2023-07-28 11:43:19, 2023-07-28 11:43:19, -83,        1, (not associated) ,
FA:48:82:5C:56:A1, 2023-07-28 11:43:19, 2023-07-28 11:43:19, -73,        2, (not associated) ,
26:B3:A2:2A:D8:EA, 2023-07-28 11:43:19, 2023-07-28 11:43:20, -61,        7, (not associated) ,
EE:B0:47:6C:AA:09, 2023-07-28 11:43:22, 2023-07-28 11:43:23, -61,        2, (not associated) ,GIVC
4A:F7:F6:2C:F9:C2, 2023-07-28 11:43:22, 2023-07-28 11:43:22, -61,        1, (not associated) ,GIVC
AA:B3:3B:8C:AE:85, 2023-07-28 11:43:22, 2023-07-28 11:43:22, -61,        1, (not associated) ,
B6:E7:E4:8F:68:2E, 2023-07-28 11:43:23, 2023-07-28 11:43:23, -63,        1, (not associated) ,
76:FC:84:8A:2C:48, 2023-07-28 11:43:23, 2023-07-28 11:43:24, -61,        7, (not associated) ,
BE:F3:02:00:93:4F, 2023-07-28 11:43:26, 2023-07-28 11:43:26, -57,        1, (not associated) ,
F6:59:74:85:90:98, 2023-07-28 11:43:26, 2023-07-28 11:43:26, -63,        1, (not associated) ,
52:77:D3:8D:EA:79, 2023-07-28 11:43:28, 2023-07-28 11:43:28, -57,        1, (not associated) ,
E2:C9:C4:90:D9:0E, 2023-07-28 11:43:30, 2023-07-28 11:43:30, -57,        1, (not associated) ,
D2:C8:2D:BE:E0:62, 2023-07-28 11:43:30, 2023-07-28 11:43:30, -61,        3, (not associated) ,
16:BD:05:95:7E:99, 2023-07-28 11:43:30, 2023-07-28 11:43:30, -53,        5, (not associated) ,
8E:41:32:C2:20:10, 2023-07-28 11:43:30, 2023-07-28 11:43:30, -51,        4, (not associated) ,
46:C7:BD:3E:11:3D, 2023-07-28 11:43:31, 2023-07-28 11:43:31, -73,        2, (not associated) ,
1E:D7:8E:F5:39:38, 2023-07-28 11:43:32, 2023-07-28 11:43:33, -75,        6, (not associated) ,
AE:61:6D:1D:E5:B3, 2023-07-28 11:43:32, 2023-07-28 11:43:32, -69,        2, (not associated) ,
02:A0:63:57:A8:C4, 2023-07-28 11:43:32, 2023-07-28 11:43:32, -64,        2, (not associated) ,
12:A6:AE:69:70:60, 2023-07-28 11:43:33, 2023-07-28 11:43:33, -59,        1, (not associated) ,
FA:31:4B:D9:69:55, 2023-07-28 11:43:34, 2023-07-28 11:43:35, -55,       10, (not associated) ,
4A:88:70:A9:10:40, 2023-07-28 11:43:34, 2023-07-28 11:43:34, -63,        1, (not associated) ,
DE:54:A8:EC:B0:F1, 2023-07-28 11:43:35, 2023-07-28 11:43:35, -57,        2, (not associated) ,
E6:6E:88:07:13:E7, 2023-07-28 11:43:36, 2023-07-28 11:43:36, -55,        2, (not associated) ,
56:AC:48:E5:9D:A3, 2023-07-28 11:43:37, 2023-07-28 11:43:37, -47,       30, (not associated) ,1,edeeeèe,it
AA:65:39:3C:DB:43, 2023-07-28 11:43:37, 2023-07-28 11:43:38, -59,        3, (not associated) ,
22:95:58:7D:FA:D8, 2023-07-28 11:43:38, 2023-07-28 11:43:38, -71,        1, (not associated) ,
CE:E2:31:F0:8E:23, 2023-07-28 11:43:38, 2023-07-28 11:43:38, -69,        1, (not associated) ,
E2:1F:A0:E5:A7:78, 2023-07-28 11:43:39, 2023-07-28 11:43:39, -67,        1, (not associated) ,
36:F6:66:CB:54:31, 2023-07-28 11:43:39, 2023-07-28 11:43:39, -69,        5, (not associated) ,
66:E3:67:6E:DA:65, 2023-07-28 11:43:41, 2023-07-28 11:43:41, -57,        2, (not associated) ,
C2:63:A8:16:F6:52, 2023-07-28 11:43:42, 2023-07-28 11:43:51, -67,        4, 82:CD:7D:04:17:3B,
62:55:DD:FB:AD:45, 2023-07-28 11:43:43, 2023-07-28 11:43:43, -61,        1, (not associated) ,
DE:2A:5E:9E:80:38, 2023-07-28 11:43:43, 2023-07-28 11:43:44, -61,        4, (not associated) ,
8E:26:9A:E0:F4:08, 2023-07-28 11:43:43, 2023-07-28 11:43:43, -57,        2, (not associated) ,
B6:F9:15:4F:88:9B, 2023-07-28 11:43:44, 2023-07-28 11:43:44, -63,        1, (not associated) ,
C6:D1:B7:D2:B5:D2, 2023-07-28 11:43:45, 2023-07-28 11:43:45, -47,        7, (not associated) ,AndroidShare_1901,Beeline121
4E:99:7B:55:6E:9C, 2023-07-28 11:43:46, 2023-07-28 11:43:46, -65,        1, (not associated) ,
3E:CD:C6:06:59:2C, 2023-07-28 11:43:49, 2023-07-28 11:43:49, -61,        1, (not associated) ,
BA:46:A5:AA:3B:DF, 2023-07-28 11:43:51, 2023-07-28 11:43:51, -55,        1, (not associated) ,
F6:CE:8D:5F:BE:ED, 2023-07-28 11:43:51, 2023-07-28 11:43:51, -53,        1, (not associated) ,
26:48:AB:1A:90:61, 2023-07-28 11:43:52, 2023-07-28 11:43:53, -55,        3, (not associated) ,
3E:53:14:80:05:15, 2023-07-28 11:43:53, 2023-07-28 11:43:53, -37,        1, (not associated) ,
8E:56:AE:CF:7C:E6, 2023-07-28 11:43:53, 2023-07-28 11:43:55, -45,        7, (not associated) ,
4A:43:54:60:4F:88, 2023-07-28 11:43:54, 2023-07-28 11:43:54, -39,        2, (not associated) ,
6A:9A:52:4B:76:97, 2023-07-28 11:43:54, 2023-07-28 11:43:54, -43,        1, (not associated) ,
D6:19:E4:99:DB:30, 2023-07-28 11:43:54, 2023-07-28 11:43:54, -41,        2, (not associated) ,
CA:C5:26:64:85:60, 2023-07-28 11:43:54, 2023-07-28 11:43:55, -53,        8, (not associated) ,
B6:CE:F2:A6:2A:99, 2023-07-28 11:43:54, 2023-07-28 11:43:54, -41,        2, (not associated) ,
96:D6:3C:E2:21:A0, 2023-07-28 11:43:55, 2023-07-28 11:43:55, -57,        2, (not associated) ,
0A:1A:BA:8A:D0:96, 2023-07-28 11:43:56, 2023-07-28 11:43:56, -59,        1, (not associated) ,
A6:D2:F5:CE:D6:9B, 2023-07-28 11:43:56, 2023-07-28 11:43:56, -55,        3, (not associated) ,
AE:5B:00:7D:1D:3D, 2023-07-28 11:43:57, 2023-07-28 11:43:58, -53,        3, (not associated) ,
66:F8:2A:69:6F:BE, 2023-07-28 11:43:59, 2023-07-28 11:44:00, -47,        2, (not associated) ,
46:07:84:ED:9F:A4, 2023-07-28 11:44:01, 2023-07-28 11:44:02, -49,        4, (not associated) ,
96:1F:3A:5A:F3:96, 2023-07-28 11:44:02, 2023-07-28 11:44:02, -55,        2, (not associated) ,
9A:CD:98:AF:E0:DD, 2023-07-28 11:44:02, 2023-07-28 11:44:02, -55,        1, (not associated) ,
76:59:38:16:70:C3, 2023-07-28 11:44:02, 2023-07-28 11:44:02, -51,        2, (not associated) ,
9E:A6:DB:91:4B:34, 2023-07-28 11:44:02, 2023-07-28 11:44:02, -51,        2, (not associated) ,
F6:D5:6A:84:77:DD, 2023-07-28 11:44:03, 2023-07-28 11:44:03, -71,        1, (not associated) ,
F2:90:CC:1E:6A:53, 2023-07-28 11:44:05, 2023-07-28 11:44:06, -53,        6, (not associated) ,
76:DB:1F:86:3E:26, 2023-07-28 11:44:06, 2023-07-28 11:44:06, -51,        5, (not associated) ,
9E:AB:FB:A1:3E:37, 2023-07-28 11:44:06, 2023-07-28 11:44:06, -63,        1, (not associated) ,
FE:A6:7B:17:18:31, 2023-07-28 11:44:08, 2023-07-28 11:44:08, -67,        1, (not associated) ,GIVC
16:E0:99:94:F3:02, 2023-07-28 11:44:08, 2023-07-28 11:44:09, -53,        8, (not associated) ,
72:DC:90:34:02:5E, 2023-07-28 11:44:09, 2023-07-28 11:44:09, -45,        1, (not associated) ,
62:31:74:26:19:C2, 2023-07-28 11:44:09, 2023-07-28 11:44:10, -39,        2, (not associated) ,
E2:0F:F3:DE:66:26, 2023-07-28 11:44:10, 2023-07-28 11:44:10, -37,        1, (not associated) ,
22:B9:10:BC:D9:D7, 2023-07-28 11:44:10, 2023-07-28 11:44:11, -57,        4, (not associated) ,
E2:68:EA:61:F6:7C, 2023-07-28 11:44:10, 2023-07-28 11:44:10, -65,        2, (not associated) ,
02:1E:C1:46:DC:16, 2023-07-28 11:44:12, 2023-07-28 11:44:13, -59,        3, (not associated) ,
42:CB:01:4F:2D:BE, 2023-07-28 11:44:13, 2023-07-28 11:44:14, -55,        3, (not associated) ,
02:67:48:66:48:73, 2023-07-28 11:44:14, 2023-07-28 11:44:14, -39,        2, (not associated) ,
4A:27:2D:A2:5F:2B, 2023-07-28 11:44:14, 2023-07-28 11:44:16, -45,        6, (not associated) ,
9A:6E:B2:41:09:94, 2023-07-28 11:44:15, 2023-07-28 11:44:16, -55,        6, (not associated) ,
CE:08:2D:5E:28:52, 2023-07-28 11:44:17, 2023-07-28 11:44:17, -51,       17, (not associated) ,edeeeèe,it,1
76:FE:D6:28:9F:82, 2023-07-28 11:44:17, 2023-07-28 11:44:17, -61,        3, (not associated) ,
02:AF:78:4E:71:F3, 2023-07-28 11:44:18, 2023-07-28 11:44:19, -43,        5, (not associated) ,
2A:53:38:A1:C1:B4, 2023-07-28 11:44:19, 2023-07-28 11:44:20, -53,        7, (not associated) ,
4A:59:CE:DE:C3:A2, 2023-07-28 11:44:20, 2023-07-28 11:44:20, -53,        1, (not associated) ,GIVC
26:EC:D7:83:01:74, 2023-07-28 11:44:20, 2023-07-28 11:44:20, -55,        1, (not associated) ,GIVC
7E:88:AD:5F:F8:34, 2023-07-28 11:44:21, 2023-07-28 11:44:21, -61,        1, (not associated) ,
46:4E:08:96:2B:7A, 2023-07-28 11:44:25, 2023-07-28 11:44:25, -63,        1, (not associated) ,
B2:FA:EF:5A:F9:C1, 2023-07-28 11:44:25, 2023-07-28 11:44:25, -67,        2, (not associated) ,
86:10:89:0F:73:4D, 2023-07-28 11:44:26, 2023-07-28 11:44:27, -55,        4, (not associated) ,
3E:84:5F:82:6A:E1, 2023-07-28 11:44:26, 2023-07-28 11:44:26, -57,        1, (not associated) ,
1A:2C:1F:7E:A5:0C, 2023-07-28 11:44:29, 2023-07-28 11:44:29, -55,        2, (not associated) ,
1A:FB:CB:9B:09:C0, 2023-07-28 11:44:29, 2023-07-28 11:44:29, -65,        7, (not associated) ,
BA:C2:C7:9B:E8:C0, 2023-07-28 11:44:30, 2023-07-28 11:44:31, -57,        5, (not associated) ,
06:25:A6:81:BB:5C, 2023-07-28 11:44:32, 2023-07-28 11:44:33, -47,        5, (not associated) ,
1A:DB:55:0A:DB:F8, 2023-07-28 11:44:33, 2023-07-28 11:44:33, -59,        1, (not associated) ,
1E:77:94:C7:44:16, 2023-07-28 11:44:33, 2023-07-28 11:44:34, -57,        2, (not associated) ,
A6:96:18:EF:63:CD, 2023-07-28 11:44:34, 2023-07-28 11:44:34, -35,        1, (not associated) ,
2A:27:3F:8D:29:28, 2023-07-28 11:44:35, 2023-07-28 11:44:35, -47,        1, (not associated) ,
1A:57:E3:FF:5E:3E, 2023-07-28 11:44:35, 2023-07-28 11:44:35, -45,        1, (not associated) ,
36:14:AB:9F:CE:4C, 2023-07-28 11:44:35, 2023-07-28 11:44:35, -65,        1, (not associated) ,
36:F0:D9:F7:82:C0, 2023-07-28 11:44:36, 2023-07-28 11:44:36, -49,        1, (not associated) ,
96:75:C6:54:E3:5B, 2023-07-28 11:44:36, 2023-07-28 11:44:38, -53,        4, (not associated) ,
